id,drill_name,age_range,ai_coaching_notes,channel,common_flaws_fixed,competition_level,created_at,created_by_coach_id,description,difficulty_level,duration,equipment_needed,est_duration_minutes,frequency_guidance,indoor_outdoor,max_age,mechanic_focus,min_age,primary_skill,progression_level,reps_guidance,requires_partner,safety_notes,secondary_skill,skill_category,source,space_required,status,success_markers,tags,thumbnail_url,updated_at,url_verified_at,youtube_start_seconds,youtube_url,youtube_video_id,_joined_problem_count,_joined_problem_curated,_joined_problem_labels,_joined_problem_slugs
977c1fd1-12b0-42c6-8b8b-e3a90303e385,Baseball Arm Stretches and Pre-Throwing Warm-Up,6-12,Always warm up your arm before throwing — never throw cold. Do arm circles forward and backward. Stretch gently — don't force it. Make these stretches part of your routine every single practice and game day.,Ultimate Baseball Training,cold arm throwing | stiff shoulders | poor range of motion | arm soreness from inadequate warm-up,both,2026-02-23T03:29:20.093053+00:00,,Coach Justin demonstrates essential arm stretches and a complete throwing warm-up routine covering dynamic stretches and arm care movements that should be performed before every throwing session to prepare the arm and prevent injury.,Beginner,,None (bodyweight stretches),,,Both,12,shoulder health | arm preparation | rotator cuff activation | shoulder mobility,6,throwing,,,false,,,Arm Care,,Small,approved,,,https://img.youtube.com/vi/5GY4nLILbi4/hqdefault.jpg,2026-02-23T03:29:20.093053+00:00,,,https://www.youtube.com/watch?v=5GY4nLILbi4,5GY4nLILbi4,1,cold-arm:auto:100,Throws without warming up / arm soreness,cold-arm
dfa91c84-6ce8-4d03-9c5d-4252adc5fe3d,Complete Pitching and Throwing Warm-Up Routine,6-12,"Do this routine before every practice and game. Start with big arm circles, then get smaller. Warm up your whole body, not just your arm. If your arm feels tired or sore, tell your coach right away.",ARM Pitching Development,throwing without warming up | arm tightness | poor arm preparation | insufficient shoulder mobility,both,2026-02-23T03:29:20.093053+00:00,,"A complete pre-throwing warm-up and arm care routine designed for all ages. Covers dynamic movements, shoulder activation exercises, and a progressive throwing warm-up sequence that prepares the arm for practice or games.",Beginner,,Resistance band (optional) | Baseball | Glove,,,Both,12,shoulder activation | rotator cuff warm-up | arm care | pre-throwing preparation,6,throwing,,,false,,,Arm Care,,Small,approved,,,https://img.youtube.com/vi/WQ9ggLQJ96M/hqdefault.jpg,2026-02-23T03:29:20.093053+00:00,,,https://www.youtube.com/watch?v=WQ9ggLQJ96M,WQ9ggLQJ96M,2,throwing-mechanics:auto:100 | cold-arm:auto:100,Poor throwing mechanics | Throws without warming up / arm soreness,throwing-mechanics | cold-arm
3df6814c-4d77-4592-8693-9fd419ded05c,8 Baseball Warm-Up Exercises You Must Do,6-12,Do each exercise for 15-20 yards. Keep your chest up and core tight. Don't rush — quality movement beats speed. Finish with easy throws before going full speed. Never skip your warm-up!,Ultimate Baseball Training,stiffness | poor hip mobility | lack of pre-game preparation | cold muscles,both,2026-02-23T03:29:20.093053+00:00,,"A comprehensive 8-exercise dynamic warmup routine covering high knees, butt kicks, leg swings, arm circles, torso rotations, shuffle steps, backpedals, and progressive throwing. Designed as a complete pre-game and pre-practice warmup sequence.",Beginner,,None (bodyweight only),,,Both,12,flexibility | hip mobility | cardiovascular activation | shoulder mobility | lateral movement,6,athletic development,,,false,,,Warmup,,Medium,approved,,,https://img.youtube.com/vi/yaPtL61nSzU/hqdefault.jpg,2026-02-23T03:29:20.093053+00:00,,,https://www.youtube.com/watch?v=yaPtL61nSzU,yaPtL61nSzU,1,cold-arm:auto:100,Throws without warming up / arm soreness,cold-arm
ab8f57ca-ebf4-49b7-8f08-e62e5dd54a3f,Dynamic Warm-Up with Arm Stretches,8-12,"Move your arms through the full range of motion slowly. Never force a stretch — go to where you feel a gentle pull. Do this BEFORE you pick up a ball. Warm up to throw, don't throw to warm up!",Ultimate Baseball Training,tight shoulders | poor arm preparation | lack of upper-body warm-up | restricted range of motion,both,2026-02-23T03:29:20.093053+00:00,,"A dynamic warmup routine specifically targeting arm stretches and shoulder mobility for baseball players. Focuses on preparing the upper body for throwing, batting, and fielding through active stretching movements.",Beginner,,None (bodyweight only),,,Both,12,shoulder mobility | arm care | upper body flexibility | rotational stretching,8,athletic development,,,false,,,Warmup,,Small,approved,,,https://img.youtube.com/vi/JBGAGVgHLq0/hqdefault.jpg,2026-02-23T03:29:20.093053+00:00,,,https://www.youtube.com/watch?v=JBGAGVgHLq0,JBGAGVgHLq0,2,cold-arm:auto:100 | throwing-mechanics:auto:100,Throws without warming up / arm soreness | Poor throwing mechanics,cold-arm | throwing-mechanics
32d3b75f-3d94-4048-b1e1-26a3d87e9449,Base Running Athletic Circuit,6-12,Run hard around the bases using good form — pump your arms and lean into your turns. Hit the inside of each base. Try to beat your time each round. Stay low through the turns — don't pop up tall.,ZONEDSportsAcademy,poor acceleration | wide/slow base turns | lack of coordination | poor body control when changing direction,both,2026-02-23T03:29:20.093053+00:00,,"ZONEDSportsAcademy (the training facility arm of Dominate the Diamond) presents a base running circuit combining sprint mechanics, agility, and coordination into a baseball-specific athletic development circuit that develops speed, explosiveness, and body control.",Beginner,,Bases or cones | Baseball diamond or open space,,,Outdoor,12,sprint acceleration | deceleration | change of direction | explosive first steps | body control,6,baserunning,,,false,,,Athletic Development,,Full Field,approved,,,https://img.youtube.com/vi/5hYYRufn40s/hqdefault.jpg,2026-02-23T03:29:20.093053+00:00,,,https://www.youtube.com/watch?v=5hYYRufn40s,5hYYRufn40s,2,bad-base-turns:auto:100 | slow-first-step:auto:100,Bad base-running turns | Slow first step / acceleration,bad-base-turns | slow-first-step
b194ff1d-f857-47d5-911c-0bab06c6e6bc,Baseball Dynamic Stretches for Youth Players,8-12,"These stretches should feel like a gentle pull, never pain. Move smoothly and control each stretch. Great for injury prevention — do it every single practice and game day. If anything hurts, stop and tell your coach.",Spear Physical Therapy,stiffness | muscle tightness | poor range of motion | poor posture | lack of coordination,both,2026-02-23T03:29:20.093053+00:00,,"A physical therapy-designed dynamic stretching routine tailored for baseball players. Focuses on baseball-specific movement patterns to increase flexibility, improve body awareness, and reduce injury risk through controlled, active stretches.",Beginner,,None (bodyweight only),,,Both,12,dynamic flexibility | joint mobility | injury prevention | range of motion | body awareness,8,athletic development,,,false,,,Athletic Development,,Small,approved,,,https://img.youtube.com/vi/MNouzjZQ4wo/hqdefault.jpg,2026-02-23T03:29:20.093053+00:00,,,https://www.youtube.com/watch?v=MNouzjZQ4wo,MNouzjZQ4wo,1,cold-arm:auto:100,Throws without warming up / arm soreness,cold-arm
0e5e88b4-7b3c-4325-b658-179e638a8c24,One Hand Drill,8-12,Top hand: palm up through contact. Bottom hand: knob to ball.,Ripken Baseball,weak hands | poor bat control,both,2026-02-23T03:42:23.282295+00:00,,Hit with one hand to build strength and feel.,Intermediate,,Batting tee | bat,,,Both,12,hand strength | bat path,8,hitting,,,false,,,Hitting,,Small,approved,,,https://img.youtube.com/vi/9XkdpzNrswo/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=9XkdpzNrswo,9XkdpzNrswo,0,,,
4106c25c-beeb-4d11-b1aa-eb9aa85978ae,"Pro Base-Stealing Package — Leads, Reads & Jumps",11-15,"Run against a live pitcher working from the stretch. Chart every rep: safe jump / late / picked. Teach one tell at a time (heel lift, shoulder lean, head pattern). Time first-move-to-second and track improvement.",Dominate The Diamond,gets picked off | bad jumps | can't steal bases | slow jump on steals,both,2026-08-04T15:36:04.815116+00:00,,"Game-speed stealing package: primary lead distance, reading pitcher tells and pickoff moves, and maximizing the jump against live pitching.",Advanced,,bases | live pitcher or coach on mound | stopwatch,,1x/week in-season,Outdoor,15,primary lead | pitcher tells | jump quality,11,Base stealing,4,"8-10 live steal reps, charted",true,,First-step quickness,Baserunning,ai_expansion_008,Full field,approved,Identifies the pitcher's tell and states it out loud | Jump rate improves on the weekly chart | Returns standing on pickoffs — never dives late from an overextended lead,stealing | leads | jumps | pickoffs | advanced,https://img.youtube.com/vi/iZK-Rtp1bv4/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=iZK-Rtp1bv4,iZK-Rtp1bv4,1,base-stealing:curated:3,Poor jumps / can't steal bases,base-stealing
2da70c16-18d3-4b63-8eca-12804ac048ea,"Calm Rundowns — Push Back, Follow Your Throw",9-13,"Layer in the rule: always push the runner back toward the base he came from, and always follow your throw to the end of the opposite line. Add a second runner variant once the basic rotation is automatic.",Dominate The Diamond,doesn't follow the throw | panics in rundowns | too many throws in rundowns,both,2026-08-04T15:36:04.815116+00:00,,"Takes the panic out of youth rundowns: pushing the runner back toward the previous base, following your throw, and getting the out in as few throws as possible.",Intermediate,,bases | baseballs,,Biweekly,Outdoor,13,push runner back | follow the throw | rotation,9,Rundowns,3,6-8 rundown reps with full rotation,true,Helmets on runners; keep rundown lanes clear of bats and loose balls.,Base awareness,Team Defense,ai_expansion_008,Medium,approved,Runner is always moving back toward the trailing base | Thrower follows his throw every time without reminding | Backup fielder is in line before the throw is made,rundown | pickle | rotation,https://img.youtube.com/vi/cV8Ivq0XcJA/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=cV8Ivq0XcJA,cV8Ivq0XcJA,1,rundowns:curated:2,Panics in rundowns,rundowns
9e9405f3-80fb-4ad6-928c-e7749be5e0f6,PVC Pipe Hip Rotation Drill,7-12,"Put the PVC pipe across your shoulders like a yoke. Now rotate — the ends of the pipe should stay level the whole time. If one end drops, you're losing your axis. Think of a spinning top — it spins in place, it doesn't move around. That's what your swing should feel like.",YouGoProBaseball,swaying instead of rotating | poor hip engagement | loss of posture during swing | no axis,both,2026-02-23T03:42:23.282295+00:00,,"Players hold a PVC pipe across their shoulders and practice rotating around their axis without swinging a bat. The pipe gives visual feedback if the player is swaying, dipping, or losing posture during rotation rather than rotating in place.",Beginner,,PVC pipe or dowel rod,,,Both,12,hip rotation | swing axis | posture | rotation mechanics,7,hitting,,,false,,,Hitting,,Small,approved,,,https://img.youtube.com/vi/UeJpXF55kvs/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=UeJpXF55kvs,UeJpXF55kvs,1,lunging:auto:100,Lunging / poor balance,lunging
37f0c306-4c6c-4fa6-8491-96fa90893be9,Little League Cuts & Relays System,8-12,"Walk the whole team through each scenario at half speed with no ball first — every player physically moves to their spot. Then add a rolled ball, then a thrown ball. Quiz players: 'ball in the right-center gap, runner on first — where do you go?'",Dominate The Diamond,no cutoff man | doesn't line up on relays | throws to the wrong base,both,2026-08-04T15:36:04.815116+00:00,,"A simplified cut-and-relay system built for Little League fields: where each fielder goes on balls to each outfield spot, kept simple enough for young teams to run in games.",Beginner,,baseballs | bases | cones,,"Weekly early season, biweekly after",Outdoor,12,cutoff positioning | who covers what | communication,8,Cutoffs & relays,2,"Walk-through of 4 scenarios, then 2 live reps each",true,Sequence throws so only one ball is live at a time; young fielders should never turn their back on an incoming throw.,Throwing accuracy,Team Defense,ai_expansion_008,Full field,approved,Every player moves somewhere on contact — nobody stands still | Cutoff man is in line between outfielder and target base | Team can name their assignment for each gap without prompting,cutoffs | relays | team defense | positioning,https://img.youtube.com/vi/Yle6R1-flA8/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=Yle6R1-flA8,Yle6R1-flA8,1,cutoffs-relays:curated:1,Misses the cutoff man / poor relays,cutoffs-relays
d38bd8d0-2293-41ce-a97d-b5cb15f47fbc,Soft Toss From the Side,6-12,Watch the ball leave my hand. Let the ball get into your hitting zone — don't chase it too early. Stay balanced and drive through the ball toward the middle of the field. Finish with your hands high.,Ripken Baseball,poor timing | pulling off the ball | inconsistent contact | not tracking through contact,both,2026-02-23T03:42:23.282295+00:00,,"A partner kneels to the side and tosses balls underhand into the hitter's strike zone. The hitter tracks the ball from the tosser's hand through contact, focusing on driving the ball up the middle and maintaining a balanced finish.",Beginner,,Baseballs or wiffle balls | bat | net or open field | bucket,,,Both,12,timing | tracking | contact point | swing mechanics,6,hitting,,,true,,,Hitting,,Medium,approved,,,https://img.youtube.com/vi/O7FHkj4EUpY/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=O7FHkj4EUpY,O7FHkj4EUpY,3,inconsistent-contact:auto:100 | pulling-head:auto:100 | late-timing:auto:100,Inconsistent / weak contact | Pulling head / eyes off ball | Late / poor timing,inconsistent-contact | pulling-head | late-timing
eec48dc4-af21-406e-95a2-9db5e22b7596,Front Toss,7-12,Track the ball. Stay back. Hit through the middle.,Ultimate Baseball Training,poor timing | pulling head,both,2026-02-23T03:42:23.282295+00:00,,Underhand tosses from in front to simulate pitches.,Beginner,,Baseballs | bat | L-screen,,,Both,12,timing | tracking,7,hitting,,,true,,,Hitting,,Medium,approved,,,https://img.youtube.com/vi/q7CPS0RYDPM/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=q7CPS0RYDPM,q7CPS0RYDPM,2,late-timing:auto:100 | pulling-head:auto:100,Late / poor timing | Pulling head / eyes off ball,late-timing | pulling-head
09efef50-4077-4e64-80cc-e7d31a8aaa23,One-Hand Tee Drill (Bottom Hand),8-12,Hold the bat with just your bottom hand. Think knob to ball — pull the knob of the bat directly toward the ball as fast as you can. This one is harder because it's usually your weaker hand. Keep your elbow close to your body as you start the swing.,Ripken Baseball,barring the front arm | casting | long swing path | poor hand direction to ball,both,2026-02-23T03:42:23.282295+00:00,,"Hitters use only their bottom hand to swing at a ball on the tee. This drill isolates the lead arm and trains the knob to ball path — the direct, short path the hands should take toward the baseball.",Intermediate,,Batting tee | one-hand training bat or short bat | baseballs,,,Both,12,bottom hand path | knob-to-ball | staying short,8,hitting,,,false,,,Hitting,,Small,approved,,,https://img.youtube.com/vi/9XkdpzNrswo/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=9XkdpzNrswo,9XkdpzNrswo,2,casting:auto:100 | barring-arm:auto:100,Casting / long swing | Barring front arm / disconnected,casting | barring-arm
ba88a3cd-b2ae-430b-bd5e-d06c53f58838,High Tee Drill — Hitting Up in the Zone,8-12,"Set the tee up near your chest. The high pitch wants a SHORT, QUICK move — not a big loopy swing. Drive through the ball and try to hit a backspin line drive toward second base. If you feel your barrel dragging behind your hands, speed up your hands!",Dominate the Diamond,long loopy swing | casting | slow bat speed on high pitches | dropping hands,both,2026-02-23T03:42:23.282295+00:00,,"Coach Duke Baxter sets up the tee at the top of the strike zone and trains hitters to take a short, compact path to high pitches. Players focus on backspin line drives toward second base rather than trying to swing down on the ball.",Intermediate,,Adjustable batting tee (set to high position) | bat | baseballs,,,Both,12,short swing path | quick hands | high-strike adjustment | barrel control,8,hitting,,,false,,,Hitting,,Small,approved,,,https://img.youtube.com/vi/77r6mWAUecA/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=77r6mWAUecA,77r6mWAUecA,1,casting:auto:100,Casting / long swing,casting
8f19ecd6-4892-46be-9f0c-b1aef17a86d6,Knee Drill (Rotational Load),8-12,"Get down on your back knee. From this position it's all about your hands and rotation. Drive your top hand through the ball — aim for backspin line drives to the opposite field gap. Feel your shoulders rotating, not just your arms.",Dominate the Diamond,over-reliance on lower body | rolling over | poor upper-body mechanics | dragging barrel,both,2026-02-23T03:42:23.282295+00:00,,The Albert Pujols drill — hitters drop to one knee in their launch position and work purely on upper-body rotation and hand path to the ball. Eliminates lower body mechanics so players can isolate and feel proper hand/shoulder action.,Intermediate,,Batting tee | bat | baseballs | net,,,Both,12,upper body rotation | hand path | hip-independent arm swing | launch position,8,hitting,,,false,,,Hitting,,Small,approved,,,https://img.youtube.com/vi/77r6mWAUecA/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=77r6mWAUecA,77r6mWAUecA,2,rolling-over:auto:100 | casting:auto:100,Rolling over / weak top hand | Casting / long swing,rolling-over | casting
f94e3f9c-0bd7-41a4-9479-c1ffcbaf5212,Fundamentals of Hitting — Coach's Clinic,6-12,"Let's build your swing one piece at a time: (1) Grip, (2) Stance, (3) Load back, (4) Stride soft, (5) Swing, (6) Finish. Master one before moving to the next. Every good hitter does all six things every single swing.",ZONEDSportsAcademy,incorrect grip | no load | lunging | poor swing plane | weak follow-through,both,2026-02-23T03:42:23.282295+00:00,,"Coach Duke Baxter of Dominate the Diamond / Zoned Sports Academy runs a full coach's clinic covering all hitting fundamentals in a sequential, easy-to-teach format. Designed for coaches teaching players the complete mechanics of a fundamentally sound swing.",Beginner,,Bat | batting tee | baseballs | net or cage,,,Both,12,grip | stance | load | stride | swing plane | follow-through,6,hitting,,,false,,,Hitting,,Medium,approved,,,https://img.youtube.com/vi/5hYYRufn40s/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=5hYYRufn40s,5hYYRufn40s,4,lunging:auto:100 | no-follow-through-throw:auto:100 | flying-open:auto:100 | uppercutting:auto:100,Lunging / poor balance | No follow-through (throwing) | Flying open / no load | Uppercutting / bad swing plane,lunging | no-follow-through-throw | flying-open | uppercutting
0339e559-16cd-4912-94f6-a895ab8dc119,5 Essential Hitting Drills for Youth Baseball,7-12,"Great hitters make it look easy because they practice the basics perfectly. Do each drill slowly first, then build up speed. Your hips start the swing — your hands follow. Practice until the right feeling becomes automatic.",Jermaine Curtis (Pros Cave),poor hip engagement | casting | slow bat speed | loss of balance | no extension,both,2026-02-23T03:42:23.282295+00:00,,"Former MLB player Jermaine Curtis covers 5 essential hitting drills tailored specifically for youth players. He uses MLB-level swing analysis to explain WHY each drill works, then demonstrates each in a simple, youth-accessible format.",Beginner,,Batting tee | baseballs | wiffle balls | bat | net,,,Both,12,hip rotation | hand path | bat speed | balance | extension,7,hitting,,,false,,,Hitting,,Small,approved,,,https://img.youtube.com/vi/3NqJh3hfYZc/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=3NqJh3hfYZc,3NqJh3hfYZc,4,lunging:auto:100 | casting:auto:100 | barring-arm:auto:100 | late-timing:auto:100,Lunging / poor balance | Casting / long swing | Barring front arm / disconnected | Late / poor timing,lunging | casting | barring-arm | late-timing
ebd5359b-cccd-4249-b2d9-6e66987535eb,10 Best Baseball Hitting Drills for Kids,6-10,"These drills are supposed to be fun! The more you enjoy practicing, the better you'll get. Work hard on each one, but make it a game — try to beat your last score or challenge a teammate. Good mechanics AND fun go together.",YouGotMOJO,fear of the ball | poor hand-eye coordination | no confidence at the plate | poor mechanics,both,2026-02-23T03:42:23.282295+00:00,,"MOJO Sports presents 10 kid-friendly hitting drills including tee work, soft toss variations, and fun competitive formats with unique names that keep young players engaged while building real swing mechanics and plate confidence.",Beginner,,Batting tee | bat | baseballs | wiffle balls | cones | net,,,Both,10,hand-eye coordination | timing | bat control | fun competitive hitting,6,hitting,,,true,,,Hitting,,Medium,approved,,,https://img.youtube.com/vi/gOE484Meo_o/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=gOE484Meo_o,gOE484Meo_o,5,throwing-mechanics:auto:100 | fear-of-ball:auto:100 | late-timing:auto:100 | inconsistent-contact:auto:100 | plate-confidence:auto:100,Poor throwing mechanics | Fear of the ball / turns away | Late / poor timing | Inconsistent / weak contact | Low confidence / fear at the plate,throwing-mechanics | fear-of-ball | late-timing | inconsistent-contact | plate-confidence
037c8a5a-327f-42cf-a2a1-bd550fed9e68,High Tee,8-12,"Short, quick path. Drive through with backspin.",Dominate the Diamond,long swing | slow bat,both,2026-02-23T03:42:23.282295+00:00,,Tee set high to practice high-pitch swings.,Intermediate,,Batting tee | bat | balls,,,Both,12,short swing | quick hands,8,hitting,,,false,,,Hitting,,Small,approved,,,https://img.youtube.com/vi/77r6mWAUecA/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=77r6mWAUecA,77r6mWAUecA,2,late-timing:auto:100 | casting:auto:100,Late / poor timing | Casting / long swing,late-timing | casting
ef98c922-d86a-46ea-913c-903b41c8ba2e,"Line Relay Race — Catch, Turn, Throw",8-13,"Two lines of 4-5 players, 60-90 feet apart per link. Cue 'big hands, catch, turn glove-side, throw through the chest.' First line to run the ball down and back wins. Shrink spacing for younger kids.",PowerNet,slow relay throws | poor relays | misses the cutoff man,both,2026-08-04T15:36:04.815116+00:00,,"A repeatable line-relay drill: lining up to the ball, presenting a big target with hands up, and making quick catch-turn-throw transfers down the line. Run it as a race between two lines.",Beginner,,baseballs | cones,,Weekly,Outdoor,13,hands-up target | glove-side turn | quick exchange,8,Cutoffs & relays,2,4-6 races per session,true,Match throwing distances to arm strength — shorten the links for 8-10U rather than letting kids max-effort long throws.,Transfer,Team Defense,ai_expansion_008,Medium,approved,Relay man's hands are up calling for the ball before it arrives | Turns glove-side automatically | Ball travels line-to-line without hitting the ground,relays | relay race | transfer | target,https://img.youtube.com/vi/YipF1W7BDJM/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=YipF1W7BDJM,YipF1W7BDJM,1,cutoffs-relays:curated:2,Misses the cutoff man / poor relays,cutoffs-relays
32b31e2c-78f6-47a2-a166-7ce9a3053969,Hitting Tips for Tee Ball (4-5 Year Olds),4-7,Hold the bat like you're shaking hands with it. Look at the ball on the tee and don't take your eyes off it. Swing like you're trying to swat a big fly — whoosh! High five when you make contact! Every swing is a great swing when you're learning.,That805Life,fear of swinging | improper grip | swinging with arms only | not watching the ball,both,2026-02-23T03:42:23.282295+00:00,,"A parent-friendly video teaching the absolute fundamentals of hitting to very young players just starting tee ball. Focuses on fun, confidence building, and the most basic mechanics — grip and watching the ball — without overwhelming young beginners.",Beginner,,Batting tee | wiffle balls or soft baseballs | age-appropriate bat | helmet,,,Outdoor,7,grip | simple stance | making contact | tracking ball | having fun,4,hitting,,,false,,,Hitting,,Medium,approved,,,https://img.youtube.com/vi/k8Lzh6YJLUE/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=k8Lzh6YJLUE,k8Lzh6YJLUE,3,plate-confidence:auto:100 | barring-arm:auto:100 | pulling-head:auto:100,Low confidence / fear at the plate | Barring front arm / disconnected | Pulling head / eyes off ball,plate-confidence | barring-arm | pulling-head
26332028-2d32-4f42-817e-c8628f2bdbcd,Catch and Crush Drill — Stay Closed,8-12,"Catch the ball and HOLD it over the tee. Let your hips start to open... but keep your shoulders closed. Feel the tension in your core? That's torque — THAT'S power! Now crush through the ball. The longer you stay closed, the more power you generate.",YouGoProBaseball,early shoulder opening | losing torque | lunging | no separation between upper and lower body,both,2026-02-23T03:42:23.282295+00:00,,A drill where the hitter catches the baseball with their top hand and holds it briefly over the tee before initiating the swing. This teaches the hitter to keep the upper body closed while the lower body initiates — creating the separation and torque that generates power.,Intermediate,,Batting tee | baseball | bat | net,,,Both,12,hip-shoulder separation | staying closed | torque generation | sequencing,8,hitting,,,false,,,Hitting,,Small,approved,,,https://img.youtube.com/vi/3Xqb7j2BYTU/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=3Xqb7j2BYTU,3Xqb7j2BYTU,2,lunging:auto:100 | flying-open:auto:100,Lunging / poor balance | Flying open / no load,lunging | flying-open
4148cfe0-4a27-4abc-a754-dcd5f2544f0e,Shoulder Swings — Stay Short to the Ball,7-12,Start in your stance. Begin your swing — but keep your back elbow tucked tight to your side. Don't let it fly out. This is what staying short feels like. Do 20 slow motion swings focusing only on that back elbow staying close. Then add speed.,YouGoProBaseball,casting | barring front arm | slow bat to the zone | long loopy swing,both,2026-02-23T03:42:23.282295+00:00,,"Without a ball, players swing keeping their back elbow tucked into their hip slot as they initiate the swing. The drill creates the sensation of a short, quick path to the hitting zone and eliminates the long, loop cast most youth hitters develop.",Beginner,,Bat only (no ball needed),,,Both,12,short path to ball | back elbow slot | quick hands | compactness,7,hitting,,,false,,,Hitting,,Small,approved,,,https://img.youtube.com/vi/3Xqb7j2BYTU/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=3Xqb7j2BYTU,3Xqb7j2BYTU,3,casting:auto:100 | late-timing:auto:100 | barring-arm:auto:100,Casting / long swing | Late / poor timing | Barring front arm / disconnected,casting | late-timing | barring-arm
a50f834a-2912-4b0d-9da2-e6856760b644,Frisbee Drill — Hip Rotation & Finish,7-12,Hold the frisbee in your bottom hand and throw it from your batting stance. Your hips open — and the frisbee follows. Try to send the frisbee toward center field. Did it go there? Good hip rotation! Did it sail to the side? Your hips opened too early or too late.,YouGoProBaseball,not finishing swing in direction of target | hip stall | spinning out | poor weight transfer,both,2026-02-23T03:42:23.282295+00:00,,"Players throw a frisbee from a baseball stance using their swing motion. The frisbee provides natural feedback on hip opening timing and finish direction — if hips open too early, the frisbee sails the wrong way; if the finish is correct, it flies straight to the target.",Beginner,,Frisbee or flat disc,,,Outdoor,12,hip opening | releasing energy toward target | finish direction | rotation,7,hitting,,,true,,,Hitting,,Medium,approved,,,https://img.youtube.com/vi/3Xqb7j2BYTU/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=3Xqb7j2BYTU,3Xqb7j2BYTU,2,flying-open:auto:100 | no-hip-lead:auto:100,Flying open / no load | No hip lead / separation,flying-open | no-hip-lead
7bff401e-095e-447b-83e8-bc6cc750c85d,Barry Larkin / Walk-Through Power Drill,8-12,Take a small walking step before you swing — like you're walking through the ball. Build momentum as you step into it and DRIVE through contact. Feel how much more power you have? Now you know what a real weight transfer feels like. Use that feeling in your normal swing.,YouGoProBaseball,hitting without weight transfer | weak contact | no momentum into ball | passive swing,both,2026-02-23T03:42:23.282295+00:00,,"Popularized by Hall of Famer Barry Larkin, players step into the swing with a walking approach — building momentum before making contact. The walk-through teaches how to transfer linear momentum into rotational power, dramatically increasing bat speed at contact.",Intermediate,,Batting tee | bat | baseballs | net,,,Both,12,weight transfer | momentum into ball | linear-to-rotational power | driving through ball,8,hitting,,,false,,,Hitting,,Medium,approved,,,https://img.youtube.com/vi/3Xqb7j2BYTU/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=3Xqb7j2BYTU,3Xqb7j2BYTU,3,flying-open:auto:100 | inconsistent-contact:auto:100 | weak-throws:auto:100,Flying open / no load | Inconsistent / weak contact | Weak throws / arm strength,flying-open | inconsistent-contact | weak-throws
1c406241-97b4-425d-8f16-89ade2dbbc22,Bucket Drill — Stay in Your Legs,7-12,Start sitting on the bucket in your batting crouch. Now stand up into your swing — but try to KEEP the same knee bend you had while sitting. Don't pop tall! Stay low through your swing the same way you were sitting. That low position is where your power comes from.,Dominate the Diamond,popping up out of stance during swing | losing bend in knees | tall posture through contact,both,2026-02-23T03:42:23.282295+00:00,,"Players sit on a bucket in their athletic batting crouch, then stand up into their load and take a swing while trying to maintain the same bent-knee posture they had sitting down. The bucket gives a tactile reminder of proper leg bend and posture.",Beginner,,Bucket | batting tee | bat | baseballs,,,Both,12,posture | staying loaded in legs | not standing up through swing,7,hitting,,,false,,,Hitting,,Small,approved,,,https://img.youtube.com/vi/hdyY3AoSkyk/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=hdyY3AoSkyk,hdyY3AoSkyk,0,,,
