media_resource_id,drill_id,canonical_drill_name,skill_category,drills_on_this_video,is_compilation,drill_schedulable,source_video_id,source_url,title,channel_or_source,duration_seconds,chapter_data_available,transcript_available,description_timestamps_available,current_start_seconds,proposed_start_seconds,proposed_end_seconds,evidence_type,evidence_note,confidence,verification_status,needs_manual_review
1ced133d-f42a-429f-8b55-a45b92987823,35a5e10e-9713-4887-ad07-030b421db06f,Simple Base Running Drills for Youth Practice,Baserunning,2,yes,yes,hdyY3AoSkyk,https://www.youtube.com/watch?v=hdyY3AoSkyk,,Dominate the Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
6a9d158f-b4be-40f4-9a94-0770f08b51c5,64b38072-cd1c-4f0f-a3e1-9958c8cb0736,Funnel Drill,Throwing,19,yes,no,4NOo7JSK6eA,https://www.youtube.com/watch?v=4NOo7JSK6eA,,Dan Blewett,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
03dc57af-eb1a-447e-8b37-c2fadb082fc9,e9b7c3c8-ce7b-44d9-9311-cacf9354400d,How to Throw a Baseball — Complete Beginner Mechanics,Throwing,19,yes,no,4NOo7JSK6eA,https://www.youtube.com/watch?v=4NOo7JSK6eA,,Dan Blewett,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
d8f91b16-a6a7-4d54-af2d-5a54921dd1c1,14e902d5-2cfc-47fc-8670-52a5b8942f45,Rocker Drill,Pitching,19,yes,no,4NOo7JSK6eA,https://www.youtube.com/watch?v=4NOo7JSK6eA,,Dan Blewett,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
511cae53-ffbc-431b-b39b-4ba8d29f8efa,29ba52d6-4c87-40be-9c07-e0e760bf4cbc,The Rocker Drill for Pitching,Pitching,19,yes,no,4NOo7JSK6eA,https://www.youtube.com/watch?v=4NOo7JSK6eA,,Dan Blewett,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
1b84f805-4546-4e19-89a2-9e58768b96a8,73c7c466-4de3-45a1-ad1b-bfc7100bb5a0,Youth Pitching Mechanics — Complete Step-by-Step Breakdown,Pitching,19,yes,no,4NOo7JSK6eA,https://www.youtube.com/watch?v=4NOo7JSK6eA,,Dan Blewett,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
403f97e6-3810-4ddc-b3f6-9b68d77b3c69,455f390b-dd25-4389-a65d-9485f7b6fa53,10 Best Baseball Throwing Drills for Kids,Throwing,10,yes,no,YRAjMC5F4sg,https://www.youtube.com/watch?v=YRAjMC5F4sg,,YouGotMOJO,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
07417bdb-f097-4308-8003-4594c43a5cc1,02521925-f738-4f32-a8e5-cc2951732244,10 Best Baseball Throwing Drills for Kids — Full Progression,Throwing,10,yes,no,YRAjMC5F4sg,https://www.youtube.com/watch?v=YRAjMC5F4sg,,YouGotMOJO,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
17afb8a0-7660-4171-820e-61e54411c3db,530bc412-32f9-4d31-b892-f95ebced2514,Throwing Progression,Throwing,10,yes,no,77r6mWAUecA,https://www.youtube.com/watch?v=77r6mWAUecA,,Dominate the Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
3bacc2b2-98ad-4298-a9ff-a0f09a0759e0,28d76619-82c7-4b4f-aaa8-16464ba10b1b,Throwing Progression for Youth Players,Throwing,10,yes,no,77r6mWAUecA,https://www.youtube.com/watch?v=77r6mWAUecA,,Dominate the Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
fd5b04e3-bafe-4bad-a1e7-4c7563ded7d1,45f3c274-4d4c-473f-bb3a-a74ecd64ef04,Follow Through Drill,Pitching,9,yes,no,McHb2hXrTrE,https://www.youtube.com/watch?v=McHb2hXrTrE,,ARM Pitching Development,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
fd49b8c7-7210-40ab-a468-d2e24d700fab,7d82c674-bbcf-44da-99cf-4c1a8e1c123f,Knee Drill,Pitching,9,yes,no,McHb2hXrTrE,https://www.youtube.com/watch?v=McHb2hXrTrE,,ARM Pitching Development,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
38068c82-c85b-49ce-88ce-54a997e0ec30,8219d6db-fbe4-4ee2-93e5-4b5ecd46b12c,Must-Do Youth Pitching Drills for Beginners,Pitching,9,yes,no,McHb2hXrTrE,https://www.youtube.com/watch?v=McHb2hXrTrE,,ARM Pitching Development,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
e424e0d5-fc64-4c05-bb66-1f3c3ed0b233,6829d43b-3680-4524-bc97-16cb75d645a0,Stride Drill,Pitching,9,yes,no,McHb2hXrTrE,https://www.youtube.com/watch?v=McHb2hXrTrE,,ARM Pitching Development,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
3eb5a2b4-fd14-4137-8392-6af1210d4208,abd7b4c8-d0a6-4ae5-ba4d-81b816da87c0,7 Best Youth Baseball Hitting Drills,Hitting,8,yes,no,UeJpXF55kvs,https://www.youtube.com/watch?v=UeJpXF55kvs,,YouGoProBaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
f35ecf1f-7cb2-4d17-8fbd-26610a665faf,7563acaf-50dc-4e28-b332-764a6a31c932,9 Best Pitching Drills for Kids,Pitching,8,yes,no,ImeXGqKYP7Y,https://www.youtube.com/watch?v=ImeXGqKYP7Y,,YouGotMOJO,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
771ac96f-e751-43a1-882d-2b2e5536043f,868fa15d-bfde-4487-83af-d5b27e8962ba,9 Best Pitching Drills for Kids — Full Progression,Pitching,8,yes,no,ImeXGqKYP7Y,https://www.youtube.com/watch?v=ImeXGqKYP7Y,,YouGotMOJO,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
6970b08f-28ae-45bb-8361-188baa82fd82,22aad66e-9d36-4b43-9d87-5b402d6621a0,Balance Drill,Pitching,8,yes,no,ImeXGqKYP7Y,https://www.youtube.com/watch?v=ImeXGqKYP7Y,,YouGotMOJO,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
6451f420-3e0d-42e5-9edd-a3cb7a7dcd6e,54cf8f72-be57-478b-8a6d-bb084cadbddf,Front Toss Drill,Hitting,8,yes,no,q7CPS0RYDPM,https://www.youtube.com/watch?v=q7CPS0RYDPM,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
f572bc30-d544-46fc-b8df-514d2a01359a,38d1c493-6e09-4708-8cb7-7fab7eda189f,How to Hit a Baseball Step by Step,Hitting,8,yes,no,q7CPS0RYDPM,https://www.youtube.com/watch?v=q7CPS0RYDPM,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
b7f0ef76-8c5c-4723-a78f-d9978e9ac6b0,1cf0e1cf-3ea6-4610-85ab-73cad0708d37,Leg Lift Drill,Pitching,8,yes,no,ImeXGqKYP7Y,https://www.youtube.com/watch?v=ImeXGqKYP7Y,,YouGotMOJO,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
12443d28-1322-48b3-80e3-ccda00e4b799,4483bfeb-19df-401b-97ce-6f97e527a99b,Stance Drill,Hitting,8,yes,no,UeJpXF55kvs,https://www.youtube.com/watch?v=UeJpXF55kvs,,YouGoProBaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
a8f1299a-6fb7-4c45-9e79-6dfa734fb951,bd106179-ca57-47ef-9e7e-5f8f235405b0,Tee Drill,Hitting,8,yes,no,q7CPS0RYDPM,https://www.youtube.com/watch?v=q7CPS0RYDPM,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
fc113a10-7d03-4ae9-a576-5a63eb9df2e2,efc92935-5d8b-48d1-b56a-ac965f0f3716,Towel Snap Drill,Pitching,8,yes,no,ImeXGqKYP7Y,https://www.youtube.com/watch?v=ImeXGqKYP7Y,,YouGotMOJO,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
1e2e51ad-398f-429b-a302-11312030fe44,966c4b46-bc36-4589-9bce-ca0682e24c13,One Hand Hitting Drill,Hitting,5,yes,no,9XkdpzNrswo,https://www.youtube.com/watch?v=9XkdpzNrswo,,Ripken Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
bb317189-2932-4a66-9355-519d07e54043,0d6f53b2-ca7d-45ae-b0d2-eac1d8c13f9a,10 Best Baseball Hitting Drills for Kids,Hitting,4,yes,no,gOE484Meo_o,https://www.youtube.com/watch?v=gOE484Meo_o,,YouGotMOJO,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
0a60ce3f-01d2-4761-8b28-eb1a6e1683de,ebd5359b-cccd-4249-b2d9-6e66987535eb,10 Best Baseball Hitting Drills for Kids,Hitting,4,yes,no,gOE484Meo_o,https://www.youtube.com/watch?v=gOE484Meo_o,,YouGotMOJO,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
32d89453-28ea-474f-8e05-d6cdbed2005c,19e2c8a9-d4a2-48bc-a511-0471f030d2e2,3 Great Outfield Drills for Youth Players,Fielding (Fly Balls),3,yes,no,ZMuVnmUY2CI,https://www.youtube.com/watch?v=ZMuVnmUY2CI,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
2eb68b6e-09d8-4ed5-80a0-917aafc74a28,f94e6efc-9146-469b-bee2-c46466d882aa,Catch Drill,Throwing,3,yes,no,pPx0lH8Kd3Y,https://www.youtube.com/watch?v=pPx0lH8Kd3Y,,Bay Island Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
5867e4ff-8330-4b59-863b-432a9508d151,ad6b8ea5-77db-4779-a08a-d59ae44bcdfc,Crow Hop Drill,Throwing,3,yes,no,ZMuVnmUY2CI,https://www.youtube.com/watch?v=ZMuVnmUY2CI,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
8e591f40-f2c7-45f1-ae73-1e8c18920bea,f94e3f9c-0bd7-41a4-9479-c1ffcbaf5212,Fundamentals of Hitting — Coach's Clinic,Hitting,3,yes,no,5hYYRufn40s,https://www.youtube.com/watch?v=5hYYRufn40s,,ZONEDSportsAcademy,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
c49cbf1b-f1cc-4a7d-87c9-6824fb5ed4e0,18e0cf1e-7f9b-4e51-9125-db81b04811a3,Soft Toss From the Side,Hitting,3,yes,no,O7FHkj4EUpY,https://www.youtube.com/watch?v=O7FHkj4EUpY,,Ripken Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
a1b66518-e89c-4f5b-8ea6-ce79feeb34fb,d38bd8d0-2293-41ce-a97d-b5cb15f47fbc,Soft Toss From the Side,Hitting,3,yes,no,O7FHkj4EUpY,https://www.youtube.com/watch?v=O7FHkj4EUpY,,Ripken Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
400ae1f8-adaa-4724-805d-d656551a9e3c,23a37283-c85e-4564-a48a-eaad8a691f78,How to Add Base Running Into Practice,Baserunning,2,yes,no,Hk9-ofX19Ig,https://www.youtube.com/watch?v=Hk9-ofX19Ig,,Coach Lou Colon,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
348d474f-341b-48ea-b79f-95dc3c31fc25,1a1767cc-35ca-47f3-ad7d-5a920add6597,How to Throw the RIGHT WAY,Throwing,2,yes,no,Hk9-ofX19Ig,https://www.youtube.com/watch?v=Hk9-ofX19Ig,,Coach Lou Colon,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
8e88b807-fded-48ed-8c1d-9633c86505de,3df6814c-4d77-4592-8693-9fd419ded05c,8 Baseball Warm-Up Exercises You Must Do,Warmup,1,no,yes,yaPtL61nSzU,https://www.youtube.com/watch?v=yaPtL61nSzU,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
f3615c0a-b417-4214-90ec-72b223ec8684,9d95c228-0f42-487d-bfa0-164df2646c50,9-Exercise J-Band Strength Routine,Arm Care,1,no,yes,slqo583qoAg,https://www.youtube.com/watch?v=slqo583qoAg,,Northern Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
1822b322-e481-42d9-9bdc-1d3f761e0314,5afa81e5-ec55-4066-b62f-1b535884060b,"Advanced First Base — Off-Line Throws, Picks & Short Hops",Fielding (Infield),1,no,yes,QR2QWQTHp-s,https://www.youtube.com/watch?v=QR2QWQTHp-s,,IMG Academy,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
a9219a4d-e39a-4726-940a-b78bded4321c,0997fc64-a8e8-44b1-995c-3aa1e0291a99,Baby Steps - Hip Load,Hitting,1,no,yes,Sx-nSeUhACM,https://www.youtube.com/watch?v=Sx-nSeUhACM,,Hitting Done Right,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
fa292f74-5f77-480c-868a-7302c972535d,40eebd5c-d2ab-4245-92bc-5cf73e68ba87,Back Knee Down - Stay Centered,Hitting,1,no,yes,m74alEFc8FE,https://www.youtube.com/watch?v=m74alEFc8FE,,Hitting Done Right,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
e010942a-39b4-4fdc-b952-431b5ef39b66,977c1fd1-12b0-42c6-8b8b-e3a90303e385,Baseball Arm Stretches and Pre-Throwing Warm-Up,Arm Care,1,no,yes,5GY4nLILbi4,https://www.youtube.com/watch?v=5GY4nLILbi4,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
ba7fd1c9-748b-40c7-99e7-77740bdf0ed3,b194ff1d-f857-47d5-911c-0bab06c6e6bc,Baseball Dynamic Stretches for Youth Players,Athletic Development,1,no,yes,MNouzjZQ4wo,https://www.youtube.com/watch?v=MNouzjZQ4wo,,Spear Physical Therapy,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
5893622f-5fd3-40df-93b8-f3ee038ae3c3,b610bf25-fbc7-46e3-9c8a-16e07224bf70,Bent-Leg Slide Basics — The Right Way to Slide,Baserunning,1,no,yes,h_mEnVPL6Qg,https://www.youtube.com/watch?v=h_mEnVPL6Qg,,BSBL BLVD,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
4ec96d1b-674d-4d82-8792-b9cc7cf2679a,babe5481-655c-4c2e-9985-2465937c1067,Blocking the Right Way — Technique to Reaction Reps,Catching,1,no,yes,eQCF2jZiU5M,https://www.youtube.com/watch?v=eQCF2jZiU5M,,YouGoProBaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
a2154e92-c961-405c-b8dc-878da07db94c,a648dcab-45b3-4c81-9ed4-f29eaea4323e,Bunting with Lacrosse Stick,Bunting,1,no,yes,YLocEKnieBA,https://www.youtube.com/watch?v=YLocEKnieBA,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
43035412-7f2d-476c-8314-893148c2dc9b,0dba3ce4-0df5-4905-b95b-09705a5595d5,Call It Early — Outfield Communication Basics,Fielding (Fly Balls),1,no,yes,x5oEDLlVpqo,https://www.youtube.com/watch?v=x5oEDLlVpqo,,DICK'S Sporting Goods,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
70288e8a-a700-493d-a44b-ed60b89e6230,2da70c16-18d3-4b63-8eca-12804ac048ea,"Calm Rundowns — Push Back, Follow Your Throw",Team Defense,1,no,yes,cV8Ivq0XcJA,https://www.youtube.com/watch?v=cV8Ivq0XcJA,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
a98fa88e-71ee-4ff0-b8a0-e2a24f5ff25a,367642e8-dfd4-4988-90e5-f2c4d10b3401,Catcher Throw-Down Footwork to Second,Catching,1,no,yes,RmlsQPV4OGs,https://www.youtube.com/watch?v=RmlsQPV4OGs,,Pro Speed Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
8c4f1665-06f1-4d84-a3af-d90d23ade615,2db609fb-e152-400c-8927-038809eb062f,Competitive Team Bunting Game,Bunting,1,no,yes,SR8atnQMvg4,https://www.youtube.com/watch?v=SR8atnQMvg4,,Coach Trent Mongero,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
8e22f1ec-6d45-4e82-abb7-b6ceaf58088d,dfa91c84-6ce8-4d03-9c5d-4252adc5fe3d,Complete Pitching and Throwing Warm-Up Routine,Arm Care,1,no,yes,WQ9ggLQJ96M,https://www.youtube.com/watch?v=WQ9ggLQJ96M,,ARM Pitching Development,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
f6e09d6a-d4b1-44be-95a1-56bfc9b7d319,0833de14-902c-408a-a3a9-a8c4df28c4f1,Cross-Shuffle Drill,Fielding (Infield),1,no,yes,Rlfpp7_DBmQ,https://www.youtube.com/shorts/Rlfpp7_DBmQ,,icoachbaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
d426a7a6-7859-4521-b59c-0f0d418a5e74,b1f220a4-fdc3-4750-810f-b431e0c8a16f,Cutoff Responsibilities by Situation,Team Defense,1,no,yes,wIU9NdCBBkE,https://www.youtube.com/watch?v=wIU9NdCBBkE,,ELITE YOUTH BASEBALL,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
40c15614-6f5c-4be1-913e-9271d20d2ef4,2f5901d2-ed57-4f6b-9dcc-6d1dc6110ef9,Daily Backhand Series,Fielding (Infield),1,no,yes,IEk4QipiFTY,https://www.youtube.com/watch?v=IEk4QipiFTY,,YouGoProBaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
dab3501c-3b5e-4bb3-90b2-00c8dbabc039,cf43c787-c5f1-4188-9aff-e574b2b08c0a,Deaden & Direct — Bunt Placement Drill,Bunting,1,no,yes,pIx9tM4NKrU,https://www.youtube.com/watch?v=pIx9tM4NKrU,,Baseball By The Yard,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
0c01b550-fd6b-471f-9bad-388124be4f82,daea5efc-42ce-4a83-9f07-a867dd6fbddd,Do-or-Die Charge & Throw,Fielding (Fly Balls),1,no,yes,iUdI35veg5E,https://www.youtube.com/watch?v=iUdI35veg5E,,PowerNet,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
dbe11c1d-b1c7-433d-8d5e-bc010d754f2b,f1bf25fb-0167-4b61-b196-675b2ba14280,Don't Dump the Barrel,Hitting,1,no,yes,CfnTD3DyEM0,https://www.youtube.com/watch?v=CfnTD3DyEM0,,Hitting Done Right,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
d07707e8-16b4-4744-821e-1502361db4d2,971dccd3-bc0f-4043-9e2d-3417fc6f7361,Double-Play Feeds & Turns,Fielding (Infield),1,no,yes,F0MwVYtimb8,https://www.youtube.com/watch?v=F0MwVYtimb8,,Antonelli Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
6e7243fa-4424-486e-ae21-ecb4ca0d846d,ab8f57ca-ebf4-49b7-8f08-e62e5dd54a3f,Dynamic Warm-Up with Arm Stretches,Warmup,1,no,yes,JBGAGVgHLq0,https://www.youtube.com/watch?v=JBGAGVgHLq0,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
b19673a6-dca9-4d7c-8b0a-9a8abeb4f183,c345c3a1-bda3-43f7-b6f3-16e77432ab83,Figure Eight Infield Drill,Fielding (Infield),1,no,yes,hMdoQ94UxCE,https://www.youtube.com/watch?v=hMdoQ94UxCE,,Coach Steinman,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
682089c7-5cb3-4954-9c20-79d4220ed4ce,6c2e8d58-e7f0-4727-b561-cb61bca27e25,First Base Footwork & Throw Adjustments,Fielding (Infield),1,no,yes,R1sbhgRzneQ,https://www.youtube.com/watch?v=R1sbhgRzneQ,,Antonelli Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
38c81d21-962c-4213-a60c-eca164a6ed92,d685834e-1b6a-45ad-b06a-d7cf63447eef,First Base Fundamentals — Finding the Bag & the Stretch,Fielding (Infield),1,no,yes,95B1kSchurQ,https://www.youtube.com/watch?v=95B1kSchurQ,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
70b640c8-144f-404d-8ecd-62341399a3bd,29276b7a-fd04-45ff-825d-1d715d384908,Fly Ball Drill with Cones,Fielding (Fly Balls),1,no,yes,yiG7Lm-Vv28,https://www.youtube.com/watch?v=yiG7Lm-Vv28,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
db4206f3-ddee-44db-bd16-81064a4c4700,0c9a28d6-8fcf-4000-82fa-a1216ed45916,Flyball Communication Drill,Fielding (Fly Balls),1,no,yes,7CbADt5veC0,https://www.youtube.com/watch?v=7CbADt5veC0,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
a912f87e-4156-4b22-86bf-a28dd03ef662,781605ce-10f5-400c-b7e2-6243915b5da2,Four Cones Ground Ball Drill,Fielding (Infield),1,no,yes,fSTmvPm_77I,https://www.youtube.com/watch?v=fSTmvPm_77I,,Little League,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
a6eabf74-1f7a-44a1-a22a-64b7c44c00ae,ba7e4b8c-ad36-45bd-9b63-b7b354b9d43d,Freeze at Extension Drill,Hitting,1,no,yes,NEfaNRgWJdU,https://www.youtube.com/watch?v=NEfaNRgWJdU,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
8a89cd1e-e163-4532-9d97-3e0f43cfbae3,663dc298-e5f2-4ea8-9d6d-6812e652cf28,Fun Baseball Throwing Drill,Throwing,1,no,yes,cltDRzlLm44,https://www.youtube.com/watch?v=cltDRzlLm44,,Duke Baxter / Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
e6c17bfe-dcee-41b6-be65-235781934348,267777ed-01d2-4985-a4aa-5a1c41299f11,Fun Fielding Drill for Young Players,Fielding (Infield),1,no,yes,kOz3WRPiXr8,https://www.youtube.com/watch?v=kOz3WRPiXr8,,Antonelli Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
d0e04a4d-dfb2-4b6a-8f6c-da094f53beb4,808e703f-d60e-4a0b-8cbd-845bcb4cc1bb,Game-Speed Reaction Blocking,Catching,1,no,yes,n8OCrOmbTBU,https://www.youtube.com/watch?v=n8OCrOmbTBU,,Catching IQ,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
fc491ad8-1cea-44e1-b91f-4703f4a6e7dc,91bc52cf-a234-4ad3-97a6-6df6038c752c,Game-Speed Rundown Execution,Team Defense,1,no,yes,OAbBekHAk_g,https://www.youtube.com/watch?v=OAbBekHAk_g,,Antonelli Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
39938d30-64d7-422c-92ff-f1464de657a1,fbbe6484-8b9d-486b-839e-23114e600c77,Groundball Transfer Catch,Fielding (Infield),1,no,yes,,https://www.youtube.com/playlist?list=PLef59HAX75_F3tYMHqkSuUtJ2tjPV9gMH,,Various,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
